,Title,LinkTitleNoMenu,LinkTitle,AccountType,BusinessUnit,Budget,Service_x0020_Revenue_x0020_conf,Service_x0020_Revenue_x0020_in_x,Non_x002d_service_x0020_Revenue_,Non_x002d_service_x0020_Revenue_0,Rev_x0020_Committed,Gap_x0020_from_x0020_Budget,Rev_x0020__x2013__x0020_Proactiv,FinancialYear,Quater,Company,PL,SalesHeadLookupId,DeliveryHeadLookupId,DeliveryDirectorLookupId,Industry,Actuals,Comments,SRCEE,SRCEN,SRCNBD,SRPEE,SRPEN,SRPNBD,SoftConfirmed,ClientPartnerLookupId,NSRConfirmed,NSRInProgress,Risk,Forecast,NSR_x0020_Risk,NSR_x0020_Forecast,Total_x0020_Risk,Total_x0020_Forecast,AccountCoverage,ClientPartnerNew,id,ContentType,Modified,Created,AuthorLookupId,EditorLookupId,_UIVersionString,Attachments,Edit,ItemChildCount,FolderChildCount,_ComplianceFlags,_ComplianceTag,_ComplianceTagWrittenTime,_ComplianceTagUserId,AppEditorLookupId,RDOnshore,RDOffshore,AppAuthorLookupId,CustomerShortName
"""89a31908-b7cf-406a-aff4-3ddc7875687a,8""",Hoya Vision,Hoya Vision,Hoya Vision,E,MDU,0.109,0.103,0.0,0.0,0.0,0.103,0.006,0.0,FY25,Q1,SSL,APAC,177,31,31,TMT,0.18,,0.103,0.0,0.0,0.0,0.0,0.0,0.0,177,0.08,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,6744,Item,2024-12-27T11:54:15Z,2024-06-13T11:59:21Z,12,187,8.0,False,,0,0,,,,,30,,,,
"""07a0e106-4340-41c5-90b0-6a8fcef7b241,7""",Informatica India,Informatica India,Informatica India,E,MDU,0.27399,0.25,0.0,0.0,0.0,0.25,0.024,0.0,FY25,Q1,SSL,APAC,177,31,31,TMT,0.263,,0.25,0.0,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Anil Kumar Jayaram,6745,Item,2024-12-27T11:54:57Z,2024-06-13T11:59:22Z,12,187,7.0,False,,0,0,,,,,30,,,,
"""ce1d0a0e-c015-4390-8921-694be9d494d2,3""",J & J APAC,J & J APAC,J & J APAC,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,US HLS,53,67,67,HLS,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Engagement Lead,Charudutt K Gurkar,6746,Item,2024-09-12T12:55:07Z,2024-06-13T11:59:24Z,12,12,3.0,False,,0,0,,,,,30,,,,
"""a0eab6c4-2d5b-46e3-8fc2-5faf745d060d,12""",Kloud9,Kloud9,Kloud9,E,Non-MDU,0.025,0.01,0.0,0.0,0.0,0.01,0.015,0.0,FY25,Q1,SSL,APAC,177,31,31,Emerging,0.012,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Delivery Led,Delivery Led,6747,Item,2024-09-12T12:55:30Z,2024-06-13T11:59:24Z,12,12,12.0,False,,0,0,,,,,30,,,,
"""b4b02d01-089a-4c70-8001-6e3179bc5160,6""",Landmark ,Landmark ,Landmark ,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,APAC,177,31,31,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,6748,Item,2024-09-12T12:55:51Z,2024-06-13T11:59:26Z,12,12,6.0,False,,0,0,,,,,30,,,,
"""95b097ed-fd2e-4915-a330-938719781610,11""",Louis Dreyfus,Louis Dreyfus,Louis Dreyfus,E,Non-MDU,0.176,0.17,0.01,0.0,0.0,0.18,-0.18,0.0,FY25,Q1,SSL,APAC,177,31,31,Manufacturing,0.156,,0.17,0.0,0.0,0.0,0.0,0.0,0.01,105,0.0,0.0,0.01,0.17,0.0,0.0,0.0100,0.1700,Sales,Anil Kumar Jayaram,6749,Item,2024-09-12T12:56:07Z,2024-06-13T11:59:26Z,12,12,11.0,False,,0,0,,,,,30,,,,
"""6d3b6f4d-0888-45ae-b4b1-64cf659d88dd,11""",Lowe’s Services,Lowe’s Services,Lowe’s Services,E,MDU,0.066,0.043,0.009,0.0,0.0,0.052,0.014,0.0,FY25,Q1,SSL,APAC,177,31,31,TMT,0.044,,0.043,0.0,0.0,0.0,0.009,0.0,0.0,106,0.0,0.0,0.009,0.043,0.0,0.0,0.0090,0.0430,Sales,Ashish R Shah,6750,Item,2024-12-27T11:56:49Z,2024-06-13T11:59:28Z,12,187,11.0,False,,0,0,,,,,30,,,,
"""79776f30-a684-4ae0-8879-642e6e924e8b,6""",Mahindra & Mahindra FS,Mahindra & Mahindra FS,Mahindra & Mahindra FS,E,Non-MDU,0.005,0.01,0.0,0.0,0.0,0.01,-0.005,0.0,FY25,Q1,SSL,APAC,177,31,31,BFSI,0.0,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Deepak Buswal,6751,Item,2024-09-12T12:56:17Z,2024-06-13T11:59:28Z,12,12,6.0,False,,0,0,,,,,30,,,,
"""e0e65180-224a-4969-8307-28a658ae24b9,7""",Manipal Global Education Services,Manipal Global Education Services,Manipal Global Education Services,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,APAC,177,31,31,Emerging,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,6752,Item,2024-09-12T12:56:23Z,2024-06-13T11:59:28Z,12,12,7.0,False,,0,0,,,,,30,,,,
"""4690fa0d-47bd-46ab-95b1-2e803cef1899,8""",MSIG,MSIG,MSIG,E,MDU,0.02445,0.025,0.0,0.0,0.0,0.025,-0.000550000000000002,0.0,FY25,Q1,SSL,APAC,177,31,119,Emerging,0.024,,0.025,0.0,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Anil Kumar Jayaram,6753,Item,2024-09-12T12:57:13Z,2024-06-13T11:59:29Z,12,12,8.0,False,,0,0,,,,,30,,,,
"""a86ed544-e24e-42f5-a789-0561c4aaa656,5""",Music Tribe,Music Tribe,Music Tribe,E,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,APAC,177,31,119,Emerging,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Sudhi Bhushan C K,6754,Item,2024-09-12T12:57:16Z,2024-06-13T11:59:30Z,12,12,5.0,False,,0,0,,,,,30,,,,
"""642e80de-c4a0-49a9-b6a4-deb82be98af3,10""",NBD - Sonata - APAC,NBD - Sonata - APAC,NBD - Sonata - APAC,N,Non-MDU,0.105,0.0,0.03,0.0,0.0,0.03,-0.03,0.0,FY25,Q1,SSL,APAC,177,31,31,,0.0,,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,0.0,0.0,0.03,0.0,0.0,0.0,0.0300,0.0000,NBD,NBD,6756,Item,2024-09-12T12:57:28Z,2024-06-13T11:59:32Z,12,12,10.0,False,,0,0,,,,,30,,,,
"""9fa814d6-7660-4a33-9a53-775da2b25098,7""",Ncr Corporation,Ncr Corporation,Ncr Corporation,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,APAC,177,31,31,TMT,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,6757,Item,2024-09-12T12:57:55Z,2024-06-13T11:59:32Z,12,12,7.0,False,,0,0,,,,,30,,,,
"""3589793f-c0cf-4dc1-9c43-81ab19d02f1d,5""",NEC Asia Pacific Pte. Ltd.,NEC Asia Pacific Pte. Ltd.,NEC Asia Pacific Pte. Ltd.,E,MDU,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,FY25,Q1,SSL,APAC,177,31,119,TMT,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Sudhi Bhushan C K,6758,Item,2024-09-12T12:57:58Z,2024-06-13T11:59:33Z,12,12,5.0,False,,0,0,,,,,30,,,,
"""ff20c4cb-3a29-483f-80e6-aaf7d1838c0e,7""",NTT DATA Services,NTT DATA Services,NTT DATA Services,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,APAC,177,31,31,TMT,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,6759,Item,2024-09-12T12:58:30Z,2024-06-13T11:59:35Z,12,12,7.0,False,,0,0,,,,,30,,,,
"""8b7f8c1c-39b8-45ac-b796-217fe1993857,6""",Oracle India,Oracle India,Oracle India,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,APAC,177,31,31,TMT,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,6760,Item,2024-09-12T12:58:38Z,2024-06-13T11:59:35Z,12,12,6.0,False,,0,0,,,,,30,,,,
"""efaadbad-d72e-4136-a3df-afa16aa38512,7""",Qatar Airways,Qatar Airways,Qatar Airways,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,APAC,177,31,31,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,6761,Item,2024-09-12T12:59:35Z,2024-06-13T11:59:35Z,12,12,7.0,False,,0,0,,,,,30,,,,
"""4cbe6c61-fb9e-4931-a216-ff61d9df2565,9""",QuarkCity,QuarkCity,QuarkCity,E,MDU,0.00325,0.003,0.0,0.0,0.0,0.003,0.00025,0.0,FY25,Q1,SSL,APAC,177,31,31,Retail,0.003,,0.003,0.0,0.0,0.0,0.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Ashish R Shah,6762,Item,2024-12-27T12:03:16Z,2024-06-13T11:59:37Z,12,187,9.0,False,,0,0,,,,,30,,,,
"""457c5e0c-a81c-479f-99b7-fcb4bc67f3aa,6""",Randstad,Randstad,Randstad,N,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,APAC,177,31,122,Emerging,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,6763,Item,2024-09-12T12:59:52Z,2024-06-13T11:59:37Z,12,12,6.0,False,,0,0,,,,,30,,,,
"""d388772c-ec61-458a-85a1-80250e61f14f,7""",Ranstad (Walmart India),Ranstad (Walmart India),Ranstad (Walmart India),E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,APAC,177,31,31,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,6764,Item,2024-09-12T12:59:55Z,2024-06-13T11:59:38Z,12,12,7.0,False,,0,0,,,,,30,,,,
"""3faf4018-8793-41ba-9e25-26be5966c6a2,7""",Samsung Group,Samsung Group,Samsung Group,E,MDU,0.0,0.04,0.0,0.0,0.0,0.04,-0.04,0.0,FY25,Q1,SSL,APAC,177,31,31,TMT,0.04,,0.04,0.0,0.0,0.0,0.0,0.0,0.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Anil Kumar Jayaram,6765,Item,2024-12-27T12:04:39Z,2024-06-13T11:59:39Z,12,187,7.0,False,,0,0,,,,,30,,,,
"""7e959dcc-4211-4d44-9f29-8030978c9bec,8""",SAP,SAP,SAP,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,APAC,177,31,31,Emerging,0.009,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Ashish R Shah,6766,Item,2024-09-12T13:00:44Z,2024-06-13T11:59:40Z,12,12,8.0,False,,0,0,,,,,30,,,,
"""418c5abf-177c-4910-89bb-a0b056ccefc9,7""",Software AG,Software AG,Software AG,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,APAC,177,31,31,TMT,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,6767,Item,2024-09-12T13:01:33Z,2024-06-13T11:59:42Z,12,12,7.0,False,,0,0,,,,,30,,,,
"""80c25778-7397-4f7f-9094-16471ad97060,10""",Sony,Sony,Sony,E,Non-MDU,0.52755,0.53,0.02,0.0,0.0,0.55,-0.0224,0.0,FY25,Q1,SSL,APAC,177,31,31,TMT,0.528,,0.53,0.0,0.0,0.0,0.0,0.02,0.0,105,0.0,0.0,0.02,0.53,0.0,0.0,0.0200,0.5300,Sales,Anil Kumar Jayaram,6768,Item,2024-09-12T13:01:42Z,2024-06-13T11:59:42Z,12,12,10.0,False,,0,0,,,,,30,,,,
"""70462ee6-9a8f-4991-9443-19dd16f8c0bc,8""",Tesco,Tesco,Tesco,E,Non-MDU,0.1008,0.17,0.0,0.0,0.0,0.17,-0.0692,0.0,FY25,Q1,SSL,APAC,177,31,31,TMT,0.177,,0.17,0.0,0.0,0.0,0.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Ashish R Shah,6769,Item,2024-09-12T13:03:04Z,2024-06-13T11:59:43Z,12,12,8.0,False,,0,0,,,,,30,,,,
"""41efe7d6-c892-477c-a9b1-0f07e4cfa8b8,6""",True North,True North,True North,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,APAC,177,31,31,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,6770,Item,2024-09-12T13:03:29Z,2024-06-13T11:59:43Z,12,12,6.0,False,,0,0,,,,,30,,,,
"""7b68a321-5246-459b-8993-ebe9c3d46180,6""",TVS Group,TVS Group,TVS Group,E,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,APAC,177,31,119,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,6771,Item,2024-09-12T13:03:35Z,2024-06-13T11:59:44Z,12,12,6.0,False,,0,0,,,,,30,,,,
"""80c2e71a-e25c-479e-afe3-891746a21571,7""",Unilever,Unilever,Unilever,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,APAC,177,31,31,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,No Coverage,No coverage,6772,Item,2024-09-12T13:03:42Z,2024-06-13T11:59:45Z,12,12,7.0,False,,0,0,,,,,30,,,,
"""8d42ac05-fe71-4aa5-82d3-4841852db2b8,13""",Aareon,Aareon,Aareon,E,MDU,0.10877,0.22,0.0,0.0,0.0,0.22,-0.1112,0.0,FY25,Q1,SSL,EU,49,88,88,TMT,0.233,,0.22,0.0,0.0,0.0,0.0,0.0,0.0,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Engagement Lead,Saravanan Palaniappan,6773,Item,2024-12-27T11:20:49Z,2024-06-13T11:59:47Z,12,187,13.0,False,,0,0,,,,,30,,,,
"""b6ecfd03-1663-459b-9413-c044f5faa609,13""",Ammega Group,Ammega Group,Ammega Group,N,MDU,1.551,0.701,0.0,0.01,0.0,0.711,0.3433,0.0,FY25,Q1,SSL,EU,49,88,120,Manufacturing,0.769,,0.701,0.0,0.0,0.0,0.0,0.0,0.0,211,0.0,0.0,0.0,0.711,0.0,0.0,0.0000,0.7110,Engagement Lead,Saravanan Palaniappan,6774,Item,2024-09-12T12:46:59Z,2024-06-13T11:59:48Z,12,12,13.0,False,,0,0,,,,,30,,,,
"""15f27047-2a64-436f-8d4a-427c911b9889,14""",ARTIN Solutions,ARTIN Solutions,ARTIN Solutions,E,Non-MDU,0.05438,0.07,0.0,0.0,0.0,0.07,-0.0156,0.0,FY25,Q1,SSL,EU,49,88,88,TMT,0.068,,0.07,0.0,0.0,0.0,0.0,0.0,0.0,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Engagement Lead,Saravanan Palaniappan,6775,Item,2024-12-27T11:21:01Z,2024-06-13T11:59:49Z,12,187,14.0,False,,0,0,,,,,30,,,,
"""1a42799b-145f-46a6-8542-1ec91c16ee32,10""",Assa Abloy,Assa Abloy,Assa Abloy,E,MDU,0.01899,0.03,0.0,0.0,0.0,0.03,-0.011,0.0,FY25,Q1,SSL,EU,49,88,120,Manufacturing,0.027,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Engagement Lead,Saravanan Palaniappan,6776,Item,2024-09-12T12:47:34Z,2024-06-13T11:59:49Z,12,12,10.0,False,,0,0,,,,,30,,,,
"""1b899be1-4e22-45e0-b93f-d732c08a2f90,11""",Danish Agro,Danish Agro,Danish Agro,E,MDU,0.432,0.292,0.0,0.0,0.0,0.292,0.14,0.0,FY25,Q1,SSL,EU,49,88,263,Retail,0.448,,0.292,0.0,0.0,0.0,0.0,0.0,0.0,211,0.172,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Engagement Lead,Saravanan Palaniappan,6777,Item,2024-12-27T11:21:17Z,2024-06-13T11:59:49Z,12,187,11.0,False,,0,0,,,,,30,,,,
"""1a7b576f-19b4-40eb-8b38-3818178eb2b6,15""",Deutsche Telekom,Deutsche Telekom,Deutsche Telekom,E,Non-MDU,0.2338,0.05,0.0,0.0,0.0,0.05,0.1838,0.0,FY25,Q1,SSL,EU,49,88,88,TMT,0.045,,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Sales,Vinay Prakash,6778,Item,2024-09-26T14:17:19Z,2024-06-13T11:59:50Z,12,187,15.0,False,,0,0,,,,,30,,,,
"""10ced291-5d68-47d9-8322-5435c34eac33,10""",Haldex Brake Products,Haldex Brake Products,Haldex Brake Products,E,MDU,0.10333,0.07,0.0,0.0,0.0,0.07,0.03333,0.0,FY25,Q1,SSL,EU,49,88,120,Manufacturing,0.069,,0.07,0.0,0.0,0.0,0.0,0.0,0.0,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Engagement Lead,Saravanan Palaniappan,6779,Item,2024-09-12T12:53:52Z,2024-06-13T11:59:51Z,12,12,10.0,False,,0,0,,,,,30,,,,
"""5003defe-1a41-48f5-9d16-e68f9ab4d745,9""",Nibe,Nibe,Nibe,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,EU,49,88,88,Manufacturing,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Engagement Lead,Saravanan Palaniappan,6781,Item,2024-09-12T12:58:08Z,2024-06-13T11:59:54Z,12,12,9.0,False,,0,0,,,,,30,,,,
"""ed769b9d-414e-47a2-9acd-d31d511e7fa2,12""",Normet,Normet,Normet,E,MDU,0.16315,0.154,0.0,0.0,0.0,0.154,0.0092,0.0,FY25,Q1,SSL,EU,49,88,127,Manufacturing,0.152,,0.154,0.0,0.0,0.0,0.0,0.0,0.0,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Engagement Lead,Saravanan Palaniappan,6782,Item,2024-12-27T11:21:50Z,2024-06-13T11:59:54Z,12,187,12.0,False,,0,0,,,,,30,,,,
"""61359726-7aec-44e7-bb9b-16ee0c8648a3,11""",R-kioski,R-kioski,R-kioski,E,MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,SSL,EU,49,88,88,Retail,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Engagement Lead,Saravanan Palaniappan,6783,Item,2024-12-27T11:22:03Z,2024-06-13T11:59:54Z,12,187,11.0,False,,0,0,,,,,30,,,,
"""a65c6bbd-54c6-4863-9534-ef4f1885cea5,14""",Sunrise,Sunrise,Sunrise,E,Non-MDU,0.05658,0.055,0.0,0.0,0.0,0.055,0.00158,0.0,FY25,Q1,SSL,EU,49,88,88,TMT,0.05,,0.055,0.0,0.0,0.0,0.0,0.0,0.0,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Engagement Lead,Saravanan Palaniappan,6784,Item,2024-12-27T11:22:16Z,2024-06-13T11:59:55Z,12,187,14.0,False,,0,0,,,,,30,,,,
"""5bbcb0d8-cffe-4b23-91d6-6a7eca855c13,11""",Widex,Widex,Widex,E,Non-MDU,0.42203,0.365,0.0,0.0,0.0,0.365,0.057,0.0,FY25,Q1,SSL,EU,49,88,126,Manufacturing,0.346,,0.365,0.0,0.0,0.0,0.0,0.0,0.0,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,Engagement Lead,Saravanan Palaniappan,6785,Item,2024-09-12T13:04:16Z,2024-06-13T11:59:57Z,12,12,11.0,False,,0,0,,,,,30,,,,
"""33edceab-5957-476d-aad2-42b231607af1,9""",Bakers Delight,Bakers Delight,Bakers Delight,N,Non-MDU,0.01312,0.0134,0.0,0.0,0.0,0.0134,-0.000280000000000001,0.0,FY25,Q1,Sonata CX,Sonata CX,45,46,163,Emerging,0.024,,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,GBW - Del,Gaurav Subedi,6786,Item,2024-12-26T12:02:27Z,2024-06-13T11:59:58Z,12,187,9.0,False,,0,0,,,,,30,,,,
"""6d70e445-951c-4d52-96dc-f076b772b19b,9""",DISA,DISA,DISA,N,Non-MDU,0.00743,0.0074,0.0,0.0,0.0,0.0074,2.99999999999996e-05,0.0,FY25,Q1,Sonata CX,Sonata CX,45,46,112,Retail,0.007,,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,GBW - Del,Edward Gani,6787,Item,2024-12-26T12:03:09Z,2024-06-13T11:59:58Z,12,187,9.0,False,,0,0,,,,,30,,,,
"""4960a84a-1178-449c-bf34-36fc182b822a,8""",ENGEN Africa,ENGEN Africa,ENGEN Africa,N,Non-MDU,0.018339,0.0183,0.0,0.0,0.0,0.0183,3.90000000000008e-05,0.0,FY25,Q1,Sonata CX,Sonata CX,45,46,163,Manufacturing,0.0,,0.0183,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,GBW - Del,Gaurav Subedi,6788,Item,2024-12-26T12:03:20Z,2024-06-13T11:59:59Z,12,187,8.0,False,,0,0,,,,,30,,,,
"""c5ceecc8-e3b7-4606-be24-3427abe8173e,9""",SPAR,SPAR,SPAR,N,Non-MDU,0.00182,0.0018,0.0,0.0,0.0,0.0018,2.00000000000001e-05,0.0,FY25,Q1,Sonata CX,Sonata CX,45,46,112,Retail,0.002,,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,GBW - Del,Edward Gani,6789,Item,2024-12-26T12:06:21Z,2024-06-13T11:59:59Z,12,187,9.0,False,,0,0,,,,,30,,,,
"""8a789bbc-9131-4a02-84d0-64ba9374f165,9""",Tatts,Tatts,Tatts,N,Non-MDU,0.13657,0.1887,0.0,0.0,0.0,0.1887,-0.05213,0.0,FY25,Q1,Sonata CX,Sonata CX,45,46,163,Retail,0.168,,0.1887,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,GBW - Del,Gaurav Subedi,6790,Item,2024-12-26T12:06:39Z,2024-06-13T12:00:02Z,12,187,9.0,False,,0,0,,,,,30,,,,
"""f2863f76-7777-41a1-8977-ce3850c51a5f,13""",A&W,A&W,A&W,E,Non-MDU,0.00645,0.0039,0.0,0.0,0.0,0.0039,0.0026,0.0,FY25,Q1,Sonata CX,Sonata CX,45,46,163,Retail,0.006,,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0039,0.0,0.0,0.0000,0.0039,GBW - Del,Gaurav Subedi,6791,Item,2024-12-26T12:01:29Z,2024-06-13T12:00:03Z,12,187,13.0,False,,0,0,,,,,30,,,,
"""9582f210-2b6e-43b7-bb34-4adcd0a78baf,8""",Amazon Australia & Japan Ecom,Amazon Australia & Japan Ecom,Amazon Australia & Japan Ecom,E,Non-MDU,0.004125,0.0481,0.0,0.0,0.0,0.0481,-0.044,0.0,FY25,Q1,Sonata CX,Sonata CX,45,46,154,Retail,0.0,,0.0041,0.044,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,GBW - Del,Kyoko Isono,6792,Item,2024-12-26T12:01:40Z,2024-06-13T12:00:04Z,12,187,8.0,False,,0,0,,,,,30,,,,
"""698e9e88-ba49-46ee-afad-04808ce0a2b8,11""",Amazon Fresh,Amazon Fresh,Amazon Fresh,E,Non-MDU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FY25,Q1,Sonata CX,Sonata CX,45,46,112,Retail,0.009,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,GBW - Del,Edward Gani,6793,Item,2024-12-26T12:01:49Z,2024-06-13T12:00:05Z,12,187,11.0,False,,0,0,,,,,30,,,,
"""9d858a41-938b-4407-b171-ba93738f1929,9""",API,API,API,E,Non-MDU,0.00668,0.0068,0.0,0.0,0.0,0.0068,-0.000119999999999999,0.0,FY25,Q1,Sonata CX,Sonata CX,45,46,163,Retail,0.009,,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,GBW - Del,Gaurav Subedi,6794,Item,2024-12-26T12:01:58Z,2024-06-13T12:00:06Z,12,187,9.0,False,,0,0,,,,,30,,,,
"""a7adaa06-42f4-4750-9f78-1cdfd96ea387,9""",Apple,Apple,Apple,E,Non-MDU,0.3705,0.371,0.0,0.0,0.0,0.371,-0.0005,0.0,FY25,Q1,Sonata CX,Sonata CX,45,46,188,Retail,0.289,,0.0,0.371,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0000,GBW - Del,Swagat Ghosal,6795,Item,2024-12-26T12:02:07Z,2024-06-13T12:00:07Z,12,187,9.0,False,,0,0,,,,,30,,,,
